,0
1045,0.00011587726952283355
1046,0.0001785769739974586
1047,9.342847469902293e-05
1048,0.00012384586690299167
1049,6.909916100517723e-05
1050,3.5917938667941066e-05
1051,4.6546232983568315e-05
1052,2.4294183954575803e-05
1053,3.3452161802114056e-05
1054,4.318451122011631e-05
1055,8.431458182497677e-05
1056,8.45525165724128e-05
1057,2.810832271015532e-05
1058,2.836474206794333e-05
1059,0.0001802533185094015
1060,3.8965754804622346e-05
1061,2.2357717111517465e-05
1062,2.3676173224426985e-05
1063,3.426227483334423e-05
1064,2.0465641298512874e-05
1065,7.543066890093783e-05
1066,7.522396599372892e-05
1067,3.1600121196275505e-05
1068,2.6479240466446497e-05
1069,2.9040042377380047e-05
1070,2.865332026879043e-05
1071,3.817107724730661e-05
1072,4.81742291983611e-05
1073,5.825606436638571e-05
1074,1.687773830125894e-05
1075,3.814297436903389e-05
1076,2.219194032186266e-05
1077,2.9961000456851787e-05
1078,4.505507945301231e-05
1079,8.996375360357367e-05
1080,2.2499304155215448e-05
1081,1.4000176945471528e-05
1082,7.549790489821354e-05
1083,6.102773483908481e-05
1084,6.0802869820788636e-05
1085,0.0001218181015171241
1086,4.169738764758579e-05
1087,7.901170238662222e-05
1088,9.471878575677879e-05
1089,1.7158508108069387e-05
1090,2.4842440612694266e-05
1091,2.450455489528095e-05
1092,3.540173322848962e-05
1093,0.00011726687782179874
1094,4.0083859121043894e-05
1095,4.9652600488462426e-05
1096,6.23074058508211e-05
1097,6.538343013940137e-05
1098,3.6891281087177205e-05
1099,3.248863210639281e-05
1100,2.4275874181423213e-05
1101,2.4604171952889336e-05
1102,2.346018428214912e-05
1103,2.9499507456672393e-05
1104,2.584684842689552e-05
1105,4.136941338483696e-05
1106,2.8063830207684424e-05
1107,1.9108078417768417e-05
1108,2.380662771338322e-05
1109,1.6710913883358052e-05
1110,1.8935056056457206e-05
1111,1.8424623926075266e-05
1112,1.9014001047528524e-05
1113,3.350956047394651e-05
1114,2.550748171960607e-05
1115,3.926227953814364e-05
1116,8.490772128169372e-05
1117,4.4245927711385205e-05
1118,1.151894018966291e-05
1119,2.6336691496794693e-05
1120,7.675036259560001e-06
1121,3.960634436829913e-05
1122,1.595032948306198e-05
1123,2.2529120082882617e-05
1124,1.4014960124011821e-05
1125,2.937536320528818e-05
1126,7.517598198862011e-06
1127,1.9906124776229644e-05
1128,7.929297983259896e-06
1129,7.976490469060007e-06
1130,4.410104969497384e-05
1131,9.083684762396323e-06
1132,2.5118330180405866e-05
1133,1.7828477012579673e-05
1134,0.0003959102576379419
1135,5.7148958479663595e-06
1136,7.240342749384894e-06
1137,1.1422540390847115e-05
1138,3.374034253462314e-05
1139,2.2533949697418294e-05
1140,6.747778855264316e-05
1141,6.306111162244345e-05
1142,7.100438345341874e-05
1143,1.1690812173474354e-05
1144,3.752592942270868e-05
1145,2.544068643119284e-05
1146,3.185004332063144e-05
1147,4.849979685983861e-05
1148,2.1033867993055354e-05
1149,1.3033639412202604e-05
1150,5.221693742126456e-06
1151,2.341603044707556e-05
1152,1.9869831028571e-05
1153,1.3327111311449654e-05
1154,1.9413037981689495e-05
1155,1.674314882312281e-05
1156,0.0005689085843006471
1157,2.9067924694133115e-05
1158,1.216764036582183e-05
1159,4.839654318140701e-05
1160,0.0001162059357054816
1161,6.659482011709065e-05
1162,2.2320729035522035e-05
1163,8.612720939850236e-06
1164,1.9168914177657172e-05
1165,2.1221232950183797e-05
1166,8.194706274391016e-05
1167,1.901892290973534e-05
1168,3.193380587953734e-05
1169,3.3056763492046966e-05
1170,2.6150416126406078e-05
1171,1.3009454484707227e-05
1172,9.008780310695466e-06
1173,4.1817385537160664e-05
1174,1.0478083522162804e-05
1175,1.0851715308346855e-05
1176,8.39930040301439e-06
1177,2.597131991657581e-05
1178,3.0324517271286005e-05
1179,1.1722375228368614e-05
1180,4.570356697154608e-06
1181,3.556874774576309e-06
1182,3.6303590206637198e-06
1183,1.9241390435675196e-05
1184,5.77077231828648e-06
1185,6.527318622509606e-06
1186,8.339841354894463e-06
1187,6.407478743951635e-06
1188,3.076330629583569e-05
1189,3.477482063332153e-05
1190,4.935179575551749e-05
1191,5.028242417778513e-05
1192,1.5668814275276058e-05
1193,2.900346851130277e-05
1194,3.0288202136529732e-05
1195,1.798044229685456e-05
1196,1.1103729818283427e-05
1197,1.2620077292515493e-05
1198,9.865304146611303e-06
1199,7.157458497373226e-06
1200,3.04475869482399e-05
1201,8.441382298895294e-06
1202,3.177341228617675e-05
1203,1.427186305488237e-05
1204,2.373979853309352e-05
1205,3.03423648847506e-05
1206,3.580108886573382e-05
1207,3.140849170586111e-05
1208,1.366835564641862e-05
1209,1.4725653029315012e-05
1210,0.00011159530644926534
1211,2.5795719020101386e-05
1212,4.4544052144240835e-05
1213,7.210393496656312e-06
1214,8.20210320057968e-06
1215,1.1706048276356702e-05
1216,6.980303848085862e-06
1217,3.257083067467304e-05
1218,3.167393462664575e-05
1219,1.045621186666351e-05
1220,3.955797829515453e-05
1221,5.135742005095566e-05
1222,2.3303112118257807e-05
1223,4.416663984616048e-06
1224,5.284844441706934e-05
1225,1.0097771276993984e-05
1226,1.992787562728402e-05
1227,1.9189862075202106e-05
1228,9.856064031462461e-06
1229,1.1030922670886996e-05
1230,3.6030344327490126e-06
1231,1.09661183152608e-05
1232,3.332791416921075e-05
1233,5.0337026787264345e-06
1234,8.812256347523883e-06
1235,1.3943979618366593e-05
1236,1.793827274881644e-05
1237,6.724957171827416e-06
1238,9.834129284277541e-06
1239,1.2031850464386905e-05
1240,3.1190925539977976e-05
1241,3.427096022661923e-05
1242,6.428268959790361e-05
1243,2.0057803457300028e-05
1244,2.719924344495377e-05
1245,8.95533181641145e-06
1246,1.1844253889467657e-05
1247,7.951746162007387e-06
1248,1.2316743234033946e-05
1249,2.1248190957245575e-05
1250,1.4011774314853286e-05
1251,5.3238597238663134e-05
1252,3.6726249243055916e-05
1253,0.00011731690113484548
1254,1.2163272799679097e-05
1255,1.4793562898739633e-05
1256,0.00011562293223826878
1257,1.1703258830466421e-05
1258,2.0695150254848915e-05
1259,8.623466074261735e-05
1260,5.671679355940902e-06
1261,3.915281020048836e-05
1262,6.459944102789761e-06
1263,1.0584952991903872e-05
1264,7.101398389174245e-06
1265,1.1568188992922925e-05
1266,1.6511894185399914e-05
1267,6.852769437974748e-05
1268,1.0979371921049372e-05
1269,4.402949835110324e-05
1270,4.498944430870099e-05
1271,3.980032830209114e-05
1272,3.3595493837866616e-05
1273,4.797152300024673e-05
1274,3.000789480925263e-05
1275,1.7492961040706404e-05
1276,1.633160691500005e-05
1277,2.2886186795049562e-05
1278,1.4742813748837127e-05
1279,1.151934304239305e-05
1280,8.310537190387862e-06
1281,3.4877333614813513e-06
1282,1.4963995230072066e-05
1283,1.951507457405102e-05
1284,1.8104579152011388e-05
1285,3.3870614727868536e-05
1286,2.3905206576352787e-05
1287,7.970317080840242e-06
1288,7.209362615320607e-05
1289,1.9707831863318432e-05
1290,4.608983698960198e-05
1291,2.521234866658264e-05
1292,2.8364496632380295e-05
1293,9.201008028317572e-05
1294,6.678350123358121e-05
1295,6.0981438080328196e-05
1296,0.00013339272507405372
1297,2.0862610323853825e-05
1298,6.719288729587887e-06
1299,2.2705948734394283e-05
1300,2.0501090333180744e-05
1301,2.5427347150141406e-05
1302,3.156128613380188e-05
1303,8.81356880268524e-06
1304,1.5939769101466583e-05
1305,9.729124425329269e-06
1306,1.1429409982002708e-05
1307,2.4835671604755525e-05
1308,2.023862866698045e-05
1309,3.4851629177122066e-05
1310,7.433431082896445e-05
1311,2.2408034432328692e-05
1312,1.1207361340950338e-05
1313,1.5216271984820589e-05
1314,4.220045924436135e-06
1315,3.810161156952108e-06
1316,4.186577084973339e-06
1317,3.199981360431939e-06
1318,1.2353932926675064e-05
1319,7.154041941762222e-06
1320,2.2058856792120048e-05
1321,1.860419312423981e-05
1322,1.7020043111131618e-05
1323,6.043989432592484e-06
1324,7.648725804033805e-05
1325,3.975611547337084e-06
1326,5.081390544095053e-06
1327,1.3679619895705665e-05
1328,6.976320372673562e-06
1329,2.5153724448274015e-05
1330,7.345010020849063e-05
1331,3.1404898802130703e-05
1332,2.05753719820769e-05
1333,7.985264575462678e-06
1334,1.568090374355042e-05
1335,8.713631480597323e-06
1336,1.0439307490506935e-05
1337,5.871515624913891e-06
1338,1.1713989879148391e-05
1339,4.6071139205757124e-05
1340,5.979821875184006e-06
1341,8.34611251534288e-06
1342,8.409483782390638e-06
1343,3.296340691489442e-05
1344,3.6946196088540494e-05
1345,5.4543346220573345e-05
1346,2.6030026262371658e-05
1347,2.8272861284034547e-05
1348,3.6228136920144215e-05
1349,4.0582142916430255e-05
1350,1.3912897845324296e-05
1351,5.8846205370220916e-05
1352,5.355584854841059e-05
1353,1.217533496648451e-05
1354,2.3986531899490222e-05
1355,1.7671964123751393e-05
1356,3.814263874258776e-05
1357,8.878860743906887e-06
1358,3.240621386335292e-05
1359,4.318824943842149e-05
1360,2.1073989987153832e-05
1361,7.218242954645388e-06
1362,1.792478411702278e-05
1363,4.30864811511142e-06
1364,7.841979733618205e-06
1365,3.394992742463897e-05
1366,5.194979256855404e-05
1367,9.609877563369417e-06
1368,4.467166696219993e-05
1369,1.9979720007741372e-05
1370,3.6598672382001785e-05
1371,1.7738045407849666e-05
1372,2.016255837585326e-05
1373,2.4278996540504465e-05
1374,1.772386441257692e-05
1375,5.228493420023461e-05
1376,4.707644054122776e-05
1377,1.1023899297254783e-05
1378,2.367967428017186e-05
1379,2.139605284642171e-05
1380,7.107882256941432e-06
1381,6.793034945404469e-06
1382,1.2817614597389663e-05
1383,9.620231086190588e-06
1384,9.455889424874266e-06
1385,8.398920279876675e-06
1386,1.1220125629229195e-05
1387,2.8886382618430745e-05
1388,8.09081229157049e-06
1389,4.529043923067016e-05
1390,5.128494779183477e-05
1391,1.511007643401329e-05
1392,4.668329293648307e-05
1393,4.228451861861215e-05
1394,7.520645740164868e-06
1395,2.8437754090937503e-05
1396,4.247055830273255e-05
1397,1.962412892460692e-05
1398,6.785339873889687e-06
1399,2.5535898339224134e-05
1400,3.1683629993113756e-05
1401,3.424566359581618e-05
1402,3.0349409692557596e-05
1403,7.507009359704373e-05
1404,7.328143488490933e-05
1405,4.89862401456126e-05
1406,2.2075086407832632e-05
1407,2.1709345852563942e-05
1408,2.5697089890643206e-05
1409,2.0569371317098314e-05
1410,1.5515719739513305e-05
1411,3.1184214283740144e-05
1412,1.8764190840509786e-05
1413,7.038746062960692e-05
1414,3.830266410539031e-05
1415,1.247246873141626e-05
1416,4.075201162961441e-05
1417,4.911270603002462e-05
1418,7.590118765305824e-06
1419,1.3417839605232563e-05
1420,8.488331276355237e-05
1421,2.8841039908675544e-05
1422,6.163789949791169e-06
1423,1.2341629923493763e-05
1424,5.524574866444576e-06
1425,1.4104222182389846e-05
1426,9.794618403905478e-06
1427,9.415114482180982e-06
1428,1.0531643815440916e-05
1429,2.3150669767276474e-05
1430,1.3724391341615663e-05
1431,2.1195405592094923e-05
1432,2.876194868450862e-05
1433,3.954231319132349e-05
1434,2.370221821907589e-05
1435,1.4145077105899976e-05
1436,3.503980306164368e-05
1437,3.312641702386872e-05
1438,4.832040999943065e-05
1439,5.234142053443457e-06
1440,7.036949425519498e-06
1441,2.9722349169302854e-05
1442,8.137339120113598e-06
1443,5.696193767034566e-06
1444,4.1489971904474295e-05
1445,2.7186607385780103e-05
1446,9.534918805872677e-06
1447,1.570040793939489e-05
1448,1.1025268142834881e-05
1449,3.257988686219302e-05
1450,1.3369348830344586e-05
1451,1.6240076170519508e-05
1452,1.963778380958259e-05
1453,2.3833466650692592e-05
1454,8.96254398538397e-06
1455,1.466193846028628e-05
1456,2.8519599663168553e-05
1457,2.1922552386426572e-05
1458,2.591823400259772e-05
1459,2.2516173035970348e-05
1460,9.913084820876682e-05
1461,3.394662532881881e-05
1462,4.075861754984978e-05
1463,2.6061721318062107e-05
1464,3.816130398668443e-05
1465,4.7463661824190824e-05
1466,4.28482446688844e-05
1467,3.841882540120319e-05
1468,4.694846647539306e-06
1469,1.0428772129218624e-05
1470,8.604640482116124e-06
1471,1.4301506024617425e-05
1472,4.262823648410794e-05
1473,2.6758562024321254e-05
1474,4.853282770178313e-05
1475,8.59544672796475e-06
1476,1.1733991246911858e-05
1477,1.57689372509132e-05
1478,1.2698258976381143e-05
1479,7.679020749927694e-06
1480,2.8727710330991053e-05
1481,1.384413395654074e-05
1482,1.3862117168719533e-05
1483,7.1671998287389155e-06
1484,1.0040281965693706e-05
1485,2.0990731787777643e-05
1486,1.743585698605873e-05
1487,1.1896426304604484e-05
1488,4.804667692152261e-05
1489,8.734879822152143e-06
1490,4.0464543274131544e-05
1491,5.819730431405238e-06
1492,9.650986505944319e-06
1493,5.974142111995923e-06
1494,3.325394631038047e-05
1495,2.9214550398596886e-05
1496,1.0502895547241087e-05
1497,9.869467391837952e-05
1498,2.476962384826331e-05
1499,2.108435924174275e-05
1500,1.7419624373786625e-05
1501,9.515088915191032e-06
1502,0.00012864675838218938
1503,0.00010149456740761318
1504,0.00010043153882045859
1505,9.732446181166032e-05
1506,7.69719214306546e-05
1507,6.432444485767496e-05
1508,4.120710407842905e-06
1509,1.4065565674286912e-05
1510,4.655757769057743e-05
1511,2.51890144259874e-05
1512,4.590270859417376e-06
1513,8.714605620791025e-06
1514,2.0190796687373138e-05
1515,4.321149253922338e-06
1516,6.703088170041456e-06
1517,3.084949912951465e-06
1518,2.858535815422914e-06
1519,3.981396707102151e-06
1520,2.8761870726808313e-06
1521,5.520241334905534e-06
1522,5.001106495256702e-05
1523,3.999426338857488e-05
1524,4.522840786062742e-05
1525,3.946302453475775e-05
1526,1.1813907356814558e-05
1527,1.6696926425245912e-05
1528,1.890923070693212e-05
1529,6.304909974408324e-05
1530,2.4274343203624183e-05
1531,6.158615248992857e-06
1532,1.6789836737993042e-05
1533,3.8312927031280396e-05
1534,2.032438553962427e-05
1535,1.906191107473994e-05
1536,2.7338215018734613e-05
1537,3.6576771978751665e-05
1538,1.3774155604321065e-05
1539,6.72182345585664e-05
1540,2.3665611120997504e-05
1541,3.331170711058138e-05
1542,2.1060210985018703e-05
1543,4.9456386491927665e-06
1544,4.120710407842905e-06
1545,5.445938314697764e-06
1546,3.172479034359894e-06
1547,2.8485527884487953e-06
1548,3.068279019203532e-06
1549,1.870360642487255e-05
1550,1.9764289513726085e-05
1551,3.3540683505023794e-05
1552,5.790982646168681e-05
1553,2.607551162056262e-05
1554,2.1353257295816597e-05
1555,2.837891184944665e-05
1556,2.8134492770102316e-05
1557,4.0900138859458144e-05
1558,3.76098469636278e-05
1559,3.2044368236901777e-06
1560,3.500766558032619e-05
1561,2.1878174307923614e-05
1562,1.828511282083943e-05
1563,8.8338904221246e-06
1564,7.67852470817901e-06
1565,7.3867826220031256e-06
1566,7.573864816220191e-06
1567,7.329858599857411e-06
1568,7.941464872929834e-06
1569,9.5694255412023e-06
1570,5.571174207893014e-06
1571,1.0003691049222901e-05
1572,1.047921326147249e-05
1573,1.2512045828000637e-05
1574,1.4670731392405983e-05
1575,1.7661558367537254e-05
1576,2.526131047580228e-05
1577,2.9627604784710965e-05
1578,2.588633915703792e-05
1579,2.8812131900471097e-05
1580,4.471421817348388e-05
1581,9.53143667656903e-06
1582,3.501841824572179e-05
1583,2.4370389899636654e-05
1584,4.85245005336004e-05
1585,3.2440176514909075e-05
1586,2.546744133011935e-05
1587,2.6306959988379367e-05
1588,2.1755028584283816e-05
1589,2.4754339702476656e-05
1590,3.560638257666552e-05
1591,4.502888814144962e-05
1592,1.4604726390083013e-05
1593,5.865499938514815e-05
1594,2.8493322050732602e-05
1595,2.796931667748981e-05
1596,2.7197025296142758e-05
1597,3.038557106171769e-05
1598,2.4949548222477066e-05
1599,2.2643793688040007e-05
1600,2.3152500095223805e-05
1601,2.2308129427000042e-05
1602,9.03792323999515e-06
1603,1.886381558493982e-05
1604,4.236730546511845e-06
1605,2.876072676651804e-06
1606,1.7795504024180284e-05
1607,2.019100025738334e-05
1608,3.234105559549383e-06
1609,2.214972406517612e-05
1610,2.3226335809305734e-05
1611,2.718702037626088e-05
1612,2.383763755452857e-05
1613,3.3048739641217495e-05
1614,4.8717701027505266e-05
1615,3.851493879159392e-05
1616,2.4632563847942763e-05
1617,1.85140186654209e-05
1618,1.8193238461761557e-05
1619,6.850965388101245e-06
1620,3.522165089783649e-05
1621,4.326140965571983e-05
1622,3.885859446528003e-05
1623,2.622325647851643e-05
1624,2.6512690792369985e-05
1625,1.765438942795199e-05
1626,1.1208609435406181e-05
1627,3.596121153189637e-06
1628,2.7770258187125268e-06
1629,1.6700275436829906e-06
1630,3.906511012899207e-06
1631,1.8414070563956214e-06
1632,1.3071780547647567e-05
1633,2.1059164835572174e-06
1634,1.856747290865544e-05
1635,6.153752913974929e-05
1636,3.5428760204764423e-06
1637,1.0082744145658513e-05
1638,4.9853144608144346e-05
1639,9.080826602196841e-06
1640,6.512369296746982e-06
1641,1.296004833623312e-05
1642,4.556754477158279e-06
1643,1.950440000783678e-06
1644,1.3046343953707365e-05
1645,1.131611725264494e-05
1646,2.750778006830767e-05
1647,7.496409184071964e-05
1648,2.9143013946176276e-06
1649,1.1639694376955884e-05
1650,4.769859790823626e-05
1651,4.89073313462752e-06
1652,1.769496771521664e-05
1653,0.00010150750021974799
1654,4.726014040121375e-06
1655,6.850965388101245e-06
1656,1.581379828717234e-05
1657,2.0149357707281083e-05
1658,1.8363318656277702e-06
1659,2.18589085699307e-06
1660,7.31059115212649e-05
1661,7.497853372866909e-05
1662,4.9538866684308656e-05
1663,4.6589928127311325e-05
1664,5.041721451618218e-05
1665,4.999674112557625e-05
1666,4.279907324218554e-05
1667,2.760811600924395e-05
1668,1.6482256332464094e-05
1669,1.1043467532551506e-05
1670,2.7405115219450305e-06
1671,7.975959836516588e-06
1672,6.971629651697499e-06
1673,5.021231052897338e-06
1674,4.505636098846406e-06
1675,4.196422870857309e-06
1676,3.3780931778936956e-06
1677,2.828338619934435e-06
1678,2.1073877889045055e-06
1679,1.3985814480607963e-06
1680,1.84667968935619e-06
1681,4.989941299527297e-06
1682,2.130876049587381e-06
1683,2.5926606504410326e-06
