Index,Labels,Loss,Dist10nn,,,,,,AUC: 0.632817137547477,,
345,1,0.050586787,0.074994201,0.013175529,0.003821548,0.000173595,,,,,
346,1,0.049790851,0.060373599,0.00045668,0.003590037,2.08556E-07,,,,,
347,1,0.012536543,0.005463443,0.009104436,1.32568E-05,8.28908E-05,,,,,
348,1,0.011026696,0.00564404,0.007048912,1.97367E-06,4.96872E-05,,,,,
349,1,0.011380025,0.010215279,0.002916436,5.32731E-05,8.5056E-06,,,,,
350,1,0.042834161,0.139743913,0.087552451,0.002723949,0.007665432,,,,,
351,1,0.006221309,0.002949755,0.003775867,6.82461E-07,1.42572E-05,,,,,
352,1,0.040712416,0.149624299,0.100067621,0.002455864,0.010013529,,,,,
353,1,0.020787947,0.073348575,0.048534102,0.000615758,0.002355559,,,,,
354,1,0.021086133,0.051735374,0.026550614,0.000634272,0.000704935,,,,,
355,1,0.078393948,0.257234527,0.160884922,0.009283246,0.025883958,,,,,
356,1,0.005745185,0.00112525,0.00500912,1.50844E-05,2.50913E-05,,,,,
357,1,0.009118475,0.002589674,0.007733648,2.64605E-05,5.98093E-05,,,,,
358,1,0.011600997,0.003777235,0.009628883,3.42418E-05,9.27154E-05,,,,,
359,1,0.014433756,0.050888921,0.033965082,0.000286416,0.001153627,,,,,
360,1,0.015550529,0.043737451,0.025426803,0.00033528,0.000646522,,,,,
361,1,0.020098514,0.024428799,0.000470464,0.000574002,2.21337E-07,,,,,
362,1,0.011016515,0.006645539,0.00603477,3.73039E-07,3.64184E-05,,,,,
363,1,0.009556293,0.007910733,0.002956273,2.45467E-05,8.73955E-06,,,,,
364,1,0.01256161,0.020674369,0.006075361,0.000213131,3.691E-05,,,,,
365,1,0.013835145,0.004785567,0.011394916,4.36835E-05,0.000129844,,,,,
366,1,0.043375481,0.17272223,0.119858558,0.002794568,0.014366074,,,,,
367,1,0.026035096,0.061707088,0.030376706,0.000981593,0.000922744,,,,,
368,1,0.012046467,0.038867749,0.024908447,0.000194862,0.000620431,,,,,
369,1,0.103786978,0.415754984,0.287872315,0.016353977,0.08287047,,,,,
370,1,0.086631313,0.342333809,0.235755044,0.011359033,0.055580441,,,,,
371,1,0.014331611,0.037877087,0.021080092,0.000282139,0.00044437,,,,,
372,1,0.01956306,0.049402484,0.026109076,0.000542583,0.000681684,,,,,
373,1,0.034614164,0.112397415,0.070413546,0.001762645,0.004958068,,,,,
374,1,0.047295253,0.115662652,0.057931407,0.003332897,0.003356048,,,,,
375,1,0.020741726,0.047840647,0.023083572,0.000612913,0.000532851,,,,,
376,1,0.017033635,0.028976058,0.00882369,0.000406118,7.78575E-05,,,,,
377,1,0.022666741,0.063246656,0.036099097,0.00073699,0.001303145,,,,,
378,1,0.024617794,0.068802222,0.039231845,0.000874407,0.001539138,,,,,
379,1,0.046991506,0.057366513,1.24607E-05,0.003289487,1.55268E-10,,,,,
380,1,0.034779885,0.063994587,0.021804926,0.001779967,0.000475455,,,,,
381,1,0.032824579,0.056109094,0.016347532,0.001580982,0.000267242,,,,,
382,1,0.009872875,0.021042733,0.009782596,0.000126791,9.56992E-05,,,,,
383,1,0.009170901,0.026495059,0.016106634,0.000107919,0.000259424,,,,,
384,1,0.020555803,0.041834442,0.017308246,0.000601534,0.000299575,,,,,
385,1,0.014540151,0.033127085,0.016071125,0.000290906,0.000258281,,,,,
386,1,0.023946972,0.034013331,0.005275981,0.000825835,2.7836E-05,,,,,
387,1,0.029439553,0.107923174,0.072365138,0.001264374,0.005236713,,,,,
388,1,0.030790899,0.042260492,0.005024353,0.00138653,2.52441E-05,,,,,
389,1,0.038301809,0.067195287,0.020632101,0.00216813,0.000425684,,,,,
390,1,0.036489795,0.052691829,0.008378802,0.001963644,7.02043E-05,,,,,
391,1,0.02719572,0.049492998,0.016721352,0.001073981,0.000279604,,,,,
392,1,0.025459982,0.06015077,0.029534564,0.000937352,0.00087229,,,,,
393,1,0.06205383,0.214224365,0.138165918,0.005784887,0.019089821,,,,,
394,1,0.013082349,0.060901817,0.045656156,0.00023243,0.002084485,,,,,
395,1,0.090809507,0.295377208,0.183609961,0.012491917,0.033712618,,,,,
396,1,0.040402041,0.096296659,0.047125404,0.002417812,0.002220804,,,,,
397,1,0.05414615,0.101292009,0.03505332,0.004387564,0.001228735,,,,,
398,1,0.054199152,0.124937433,0.058632926,0.004396288,0.00343782,,,,,
399,1,0.013790335,0.003350116,0.012774721,8.88232E-05,0.000163194,,,,,
400,1,0.009696079,0.018750354,0.007709763,0.000121895,5.94404E-05,,,,,
401,1,0.0141759,0.02927285,0.012669217,0.000275681,0.000160509,,,,,
402,1,0.01373371,0.031791956,0.015737435,0.000257748,0.000247667,,,,,
403,1,0.023661872,0.072380709,0.043997397,0.000805612,0.001935771,,,,,
404,1,0.053660721,0.088924364,0.023288481,0.004308069,0.000542353,,,,,
405,1,0.031127156,0.075422253,0.037768552,0.001417801,0.001426463,,,,,
406,1,0.092299444,0.292170934,0.178553484,0.012908925,0.031881347,,,,,
407,1,0.107833699,0.305624035,0.172716147,0.017664507,0.029830868,,,,,
408,1,0.096714547,0.284691308,0.165591184,0.01418484,0.02742044,,,,,
409,1,0.018407458,0.026951772,0.00509339,0.000477789,2.59426E-05,,,,,
410,1,0.018182794,0.03357485,0.011995457,0.00046567,0.000143891,,,,,
411,1,0.012755454,0.022271826,0.007432103,0.000220217,5.52362E-05,,,,,
412,1,0.026356151,0.058811725,0.027082657,0.001006734,0.00073347,,,,,
413,1,0.016963644,0.022124639,0.002059186,0.000402622,4.24025E-06,,,,,
414,1,0.018774471,0.024624477,0.002310339,0.000497921,5.33766E-06,,,,,
415,1,0.023616652,0.022013729,0.006313429,0.000246499,3.98594E-05,,,,,
416,1,0.027016482,0.017496485,0.015052583,5.97266E-06,0.00022658,,,,,
417,1,0.011418059,0.04024657,0.027067624,0.000173685,0.000732656,,,,,
418,1,0.013533067,0.034376334,0.018570971,0.00024981,0.000344881,,,,,
419,1,0.008826443,0.022818566,0.01285789,9.92151E-05,0.000165325,,,,,
420,1,0.013842847,0.022293819,0.006103772,0.000262118,3.7256E-05,,,,,
421,1,0.019200134,0.045867982,0.023025257,0.00052179,0.000530162,,,,,
422,1,0.014679339,0.032384018,0.015155215,0.000296832,0.000229681,,,,,
423,1,0.00495313,0.013514736,0.008363939,2.65307E-05,6.99555E-05,,,,,
424,1,0.026903822,0.062435627,0.030026461,0.001050354,0.000901588,,,,,
425,1,0.035063079,0.087410542,0.044869211,0.001809765,0.002013246,,,,,
426,1,0.048714811,0.167588926,0.108094873,0.003539542,0.011684502,,,,,
427,1,0.022404571,0.035021096,0.008199099,0.00071942,6.72252E-05,,,,,
428,1,0.01560988,0.034992397,0.016608048,0.000337984,0.000275827,,,,,
429,1,0.035226336,0.060482125,0.017738061,0.001827055,0.000314639,,,,,
430,1,0.017100256,0.084214781,0.063979682,0.000409459,0.0040934,,,,,
431,1,0.016470504,0.068929302,0.04947623,0.000378422,0.002447897,,,,,
432,1,0.039326529,0.022130875,0.025704809,1.2773E-05,0.000660737,,,,,
433,1,0.035481063,0.023257465,0.019802919,1.19339E-05,0.000392156,,,,,
434,1,0.041733502,0.034016178,0.016808485,0.000296105,0.000282525,,,,,
435,1,0.01413753,0.043804485,0.027248501,0.000274101,0.000742481,,,,,
436,1,0.035960362,0.040160553,0.003495024,0.001344361,1.22152E-05,,,,,
437,1,0.036456015,0.044099759,0.00017132,0.001929708,2.93506E-08,,,,,
438,1,0.026158034,0.038724974,0.007241927,0.000991182,5.24455E-05,,,,,
439,1,0.022320985,0.05636004,0.029641841,0.000713862,0.000878639,,,,,
440,1,0.023320307,0.044510375,0.016551218,0.000781714,0.000273943,,,,,
441,1,0.01916237,0.054016812,0.03122098,0.00051965,0.00097475,,,,,
442,1,0.014922942,0.002617285,0.014914024,0.00015121,0.000222428,,,,,
443,1,0.01590734,0.002261277,0.016492457,0.000202526,0.000272001,,,,,
444,1,0.010615234,0.002432146,0.009749852,5.35488E-05,9.50596E-05,,,,,
445,1,0.011101845,0.003093646,0.009692626,4.35465E-05,9.3947E-05,,,,,
446,1,0.020478917,0.002554067,0.021876651,0.000373362,0.000478588,,,,,
447,1,0.014061145,0.021341199,0.004880069,0.000270969,2.38151E-05,,,,,
448,1,0.005667856,0.019265022,0.013226678,3.64616E-05,0.000174945,,,,,
449,1,0.024615064,0.021551698,0.008015288,0.000183234,6.42448E-05,,,,,
450,1,0.014994063,0.027884484,0.010264857,0.000310451,0.000105367,,,,,
451,1,0.029621037,0.041565793,0.00578239,0.001280452,3.3436E-05,,,,,
452,1,0.027484353,0.029043739,0.004086331,0.000622872,1.66981E-05,,,,,
453,1,0.007983109,0.011139373,0.002225948,7.94491E-05,4.95485E-06,,,,,
454,1,0.010809391,0.011993662,0.000429441,0.000133731,1.84419E-07,,,,,
455,1,0.085201912,0.099187217,0.005616517,0.008755476,3.15453E-05,,,,,
456,1,0.09994182,0.26172949,0.138621738,0.015155518,0.019215986,,,,,
457,1,0.112245176,0.209916823,0.071530763,0.019150701,0.00511665,,,,,
458,1,0.095392345,0.231706967,0.114248753,0.013796432,0.013052778,,,,,
459,1,0.039147882,0.052146186,0.004532346,0.002267078,2.05422E-05,,,,,
460,1,0.028719906,0.052823215,0.018158835,0.001201619,0.000329743,,,,,
461,1,0.021412265,0.045365499,0.019775748,0.000654835,0.00039108,,,,,
462,1,0.023456309,0.041272994,0.013144949,0.000791187,0.00017279,,,,,
463,1,0.027362901,0.060694477,0.027715226,0.001087631,0.000768134,,,,,
464,1,0.027747878,0.052031109,0.018573794,0.001119392,0.000344986,,,,,
465,1,0.0221634,0.06435483,0.03783232,0.000703444,0.001431284,,,,,
466,1,0.021584557,0.050341887,0.024538184,0.000665831,0.000602122,,,,,
467,1,0.11390944,0.224856092,0.084403349,0.019726973,0.007123925,,,,,
468,1,0.008960829,0.010086778,4.07797E-05,0.000100922,1.66298E-09,,,,,
469,1,0.007427947,0.009345534,0.00112151,6.76346E-05,1.25778E-06,,,,,
470,1,0.009015194,0.021524998,0.01132993,0.000103939,0.000128367,,,,,
471,1,0.011994789,0.008612996,0.005282133,1.10946E-05,2.79009E-05,,,,,
472,1,0.028247351,0.037084328,0.003006767,0.00116128,9.04065E-06,,,,,
473,1,0.030381793,0.049027233,0.012299122,0.001348954,0.000151268,,,,,
474,1,0.028301933,0.074382262,0.040236922,0.001165904,0.00161901,,,,,
475,1,0.018618613,0.06990231,0.047781716,0.000489321,0.002283092,,,,,
476,1,0.016607508,0.074141581,0.054518378,0.00038507,0.002972254,,,,,
477,1,0.068264478,0.236768078,0.152997248,0.007017552,0.023408158,,,,,
478,1,0.084464529,0.291477092,0.18758904,0.010792727,0.035189648,,,,,
479,1,0.045752806,0.114069608,0.058253774,0.003115407,0.003393502,,,,,
480,1,0.077220182,0.219031671,0.124139649,0.009004496,0.015410653,,,,,
481,1,0.076982045,0.299576571,0.204980268,0.008948461,0.04201691,,,,,
482,1,0.015148613,0.069687365,0.051875816,0.000317251,0.0026911,,,,,
483,1,0.098676464,0.315905954,0.194369521,0.014771104,0.037779511,,,,,
484,1,0.010790911,0.007445973,0.004954181,6.20903E-06,2.45439E-05,,,,,
485,1,0.006980307,0.006281632,0.001386514,2.39622E-05,1.92242E-06,,,,,
486,1,0.016721965,0.033718785,0.013953449,0.000390669,0.000194699,,,,,
487,1,0.017376497,0.045125532,0.024547397,0.00042346,0.000602575,,,,,
488,1,0.008452788,0.048831853,0.039335181,9.01868E-05,0.001547256,,,,,
489,1,0.016026606,0.060644686,0.041742847,0.00035728,0.001742465,,,,,
490,1,0.020090889,0.058743236,0.03479437,0.000573548,0.001210648,,,,,
491,1,0.010747874,0.040720677,0.028373967,0.000152441,0.000805082,,,,,
492,1,0.022269125,0.04817843,0.021524631,0.000710425,0.00046331,,,,,
493,1,0.026000011,0.067209084,0.035922271,0.000978865,0.00129041,,,,,
494,1,0.022745882,0.034644182,0.007398346,0.000742336,5.47355E-05,,,,,
495,1,0.029862534,0.084454446,0.048371152,0.001302004,0.002339768,,,,,
496,1,0.036558634,0.064509408,0.020110897,0.001971228,0.000404448,,,,,
497,1,0.027592839,0.064352201,0.031087413,0.001106546,0.000966427,,,,,
498,1,0.030745835,0.058576229,0.02139605,0.001382366,0.000457791,,,,,
499,1,0.018953821,0.053536529,0.030999674,0.00050791,0.00096098,,,,,
500,1,0.012148436,5.70E-05,0.014028896,0.000195213,0.00019681,,,,,
501,1,0.012190708,0.000173723,0.013964698,0.000190191,0.000195013,,,,,
502,1,0.054499623,0.110794056,0.044116425,0.004445907,0.001946259,,,,,
503,1,0.053450987,0.114789342,0.049413906,0.004273948,0.002441734,,,,,
504,1,0.029806758,0.08126102,0.045246988,0.001297011,0.00204729,,,,,
505,1,0.023563436,0.064245558,0.035984484,0.000798688,0.001294883,,,,,
506,1,0.015947972,0.024858902,0.006054711,0.000353598,3.66595E-05,,,,,
507,1,0.00825705,0.002232903,0.007020702,2.2923E-05,4.92903E-05,,,,,
508,1,0.016688912,0.018236035,0.001488256,0.000280488,2.21491E-06,,,,,
509,1,0.023330777,0.044474051,0.016501891,0.000782442,0.000272312,,,,,
510,1,0.029367243,0.039671965,0.004203723,0.001257996,1.76713E-05,,,,,
511,1,0.016839185,0.031648705,0.011737806,0.000396444,0.000137776,,,,,
512,1,0.021471826,0.032355101,0.006691387,0.000658626,4.47747E-05,,,,,
513,1,0.089251692,0.291437051,0.1816043,0.012063233,0.032980122,,,,,
514,1,0.032289768,0.173852273,0.134754839,0.001528609,0.018158867,,,,,
515,1,0.038147162,0.163702903,0.117331757,0.002150283,0.013766741,,,,,
516,1,0.006041173,0.018274925,0.011772997,4.22751E-05,0.000138603,,,,,
517,1,0.01788596,0.016783573,0.004427212,0.00015268,1.96002E-05,,,,,
518,1,0.019006695,0.056744192,0.034141679,0.000510874,0.001165654,,,,,
519,1,0.03167297,0.068211453,0.02987996,0.001469303,0.000892812,,,,,
520,1,0.065738137,0.206127845,0.125494226,0.00650178,0.015748801,,,,,
521,1,0.015799594,0.054593855,0.035973919,0.000346702,0.001294123,,,,,
522,1,0.007596335,0.029786659,0.021353529,7.11177E-05,0.000455973,,,,,
523,1,0.013487403,0.001658719,0.014089937,0.000154535,0.000198526,,,,,
524,1,0.018341775,0.000160743,0.021616073,0.000460331,0.000467255,,,,,
525,1,0.006994302,0.001496518,0.006189006,2.20194E-05,3.83038E-05,,,,,
526,1,0.008807272,0.001272002,0.008664868,5.46545E-05,7.50799E-05,,,,,
527,1,0.022915448,0.098771532,0.071315128,0.000753854,0.005085847,,,,,
528,1,0.03475932,0.066544499,0.024380376,0.001777813,0.000594403,,,,,
529,1,0.028950239,0.040089922,0.005139515,0.001221531,2.64146E-05,,,,,
530,1,0.027774169,0.054771437,0.021281475,0.001121578,0.000452901,,,,,
531,1,0.025357254,0.056743857,0.02625522,0.000929557,0.000689337,,,,,
532,1,0.019250208,0.044145778,0.02124087,0.000524635,0.000451175,,,,,
533,1,0.029508778,0.070440228,0.034796227,0.001270495,0.001210777,,,,,
534,1,0.024035646,0.015405247,0.013442218,3.85349E-06,0.000180693,,,,,
535,1,0.007279247,0.000823573,0.007215796,4.08605E-05,5.20677E-05,,,,,
536,1,0.077447093,0.190834237,0.095660436,0.009058052,0.009150919,,,,,
537,1,0.031902942,0.116737641,0.078120567,0.001491278,0.006102823,,,,,
538,1,0.05963818,0.132949473,0.059890782,0.005337572,0.003586906,,,,,
539,1,0.05745852,0.130768456,0.060416466,0.004949403,0.003650149,,,,,
540,1,0.026709235,0.078204337,0.04603681,0.00103475,0.002119388,,,,,
541,1,0.082102605,0.107405885,0.00645087,0.010191915,4.16137E-05,,,,,
542,1,0.128489755,0.386069251,0.227510673,0.025140823,0.051761106,,,,,
543,1,0.049540886,0.115133982,0.05461411,0.003662655,0.002982701,,,,,
544,1,0.040239184,0.109374221,0.060405202,0.002397965,0.003648788,,,,,
545,1,0.012418293,0.008058118,0.006362919,2.8737E-06,4.04867E-05,,,,,
546,1,0.009982119,0.008311741,0.003084054,2.73287E-05,9.51139E-06,,,,,
547,1,0.010653763,0.003221199,0.009008645,3.34945E-05,8.11557E-05,,,,,
548,1,0.039368357,0.088018343,0.040130718,0.002293225,0.001610475,,,,,
549,1,0.025428453,0.094180214,0.063603161,0.000934956,0.004045362,,,,,
550,1,0.044230944,0.094051339,0.040125353,0.002908012,0.001610044,,,,,
551,1,0.025114161,0.033094574,0.002907809,0.000911241,8.45535E-06,,,,,
552,1,0.017097821,0.069701492,0.049469418,0.000409337,0.002447223,,,,,
553,1,0.022848674,0.035268392,0.007894909,0.000749308,6.23296E-05,,,,,
554,1,0.021060361,0.03513886,0.009986103,0.000632661,9.97223E-05,,,,,
555,1,0.035098358,0.113022432,0.070437291,0.001813494,0.004961412,,,,,
556,1,0.056687943,0.141007306,0.071612218,0.004815678,0.00512831,,,,,
557,1,0.026570915,0.065250173,0.033254412,0.001023729,0.001105856,,,,,
558,1,0.043603765,0.115170484,0.062023328,0.00282462,0.003846893,,,,,
559,1,0.084647491,0.29114812,0.187032866,0.010839986,0.034981293,,,,,
560,1,0.074352609,0.230899227,0.139568156,0.008341364,0.01947927,,,,,
561,1,0.076021823,0.127396925,0.033993024,0.008724289,0.001155526,,,,,
562,1,0.05872759,0.129400541,0.05747262,0.005173626,0.003303102,,,,,
563,1,0.07162206,0.130130937,0.042190662,0.007733492,0.001780052,,,,,
564,1,0.058680434,0.133253405,0.061384042,0.005165205,0.003768001,,,,,
565,1,0.010187471,0.031343689,0.019692888,0.000135741,0.00038781,,,,,
566,1,0.019091959,0.034404198,0.011695803,0.000515671,0.000136792,,,,,
567,1,0.007798955,0.033241788,0.024557046,7.54248E-05,0.000603048,,,,,
568,1,0.015400534,0.032752693,0.01462831,0.000328493,0.000213987,,,,,
569,1,0.026618098,0.053217141,0.021162787,0.001027482,0.000447864,,,,,
570,1,0.047429179,0.140488041,0.082590487,0.003352127,0.006821189,,,,,
571,1,0.045550325,0.141668903,0.086104509,0.003087402,0.007413987,,,,,
572,1,0.058880511,0.175682161,0.103564343,0.00520098,0.010725573,,,,,
573,1,0.047522788,0.129844419,0.071830622,0.003365601,0.005159638,,,,,
574,1,0.021278063,0.05607061,0.030647512,0.000646334,0.00093927,,,,,
575,1,0.016658137,0.000274151,0.019411924,0.000366254,0.000376823,,,,,
576,1,0.014813029,0.027099518,0.009704698,0.00030258,9.41812E-05,,,,,
577,1,0.001670823,0.006349124,0.005274296,1.15526E-06,2.78182E-05,,,,,
578,1,0.096737106,0.362199688,0.243071549,0.014191513,0.059083778,,,,,
579,1,0.049942143,0.083265865,0.022247712,0.003723215,0.000494961,,,,,
580,1,0.054396108,0.111652305,0.045103218,0.004428781,0.0020343,,,,,
581,1,0.016272722,0.042462115,0.023254649,0.000368927,0.000540779,,,,,
582,1,0.077462683,0.190435893,0.095242734,0.009061738,0.009071178,,,,,
583,1,0.086384827,0.198533411,0.092260732,0.011293882,0.008512043,,,,,
584,1,0.004469486,0.000932329,0.003617879,7.21218E-06,1.3089E-05,,,,,
585,1,0.010812174,0.001950117,0.010476441,7.26982E-05,0.000109756,,,,,
586,1,0.012955437,0.024431377,0.009343315,0.00022765,8.72975E-05,,,,,
587,1,0.02726713,0.018485282,0.01437504,1.68941E-05,0.000206642,,,,,
588,1,0.015842389,0.031842856,0.013169778,0.000348684,0.000173443,,,,,
589,1,0.025890589,0.037987387,0.006836453,0.000970381,4.67371E-05,,,,,
590,1,0.007063178,0.011227772,0.003456717,6.03893E-05,1.19489E-05,,,,,
591,1,0.00981326,0.013876823,0.002690716,0.000125129,7.23995E-06,,,,,
592,1,0.013687931,0.011979259,0.004018414,6.33751E-05,1.61476E-05,,,,,
593,1,0.01798347,0.019113121,0.002218751,0.00028542,4.92286E-06,,,,,
594,1,0.010284608,0.020105462,0.008334036,0.000138566,6.94562E-05,,,,,
595,1,0.011250417,0.036437817,0.02346705,0.000168241,0.000550702,,,,,
596,1,0.010469481,0.027460781,0.015459779,0.000144024,0.000239005,,,,,
597,1,0.012622738,0.021681922,0.007007006,0.000215353,4.90981E-05,,,,,
598,1,0.08528557,0.133909212,0.029001591,0.011005609,0.000841092,,,,,
599,1,0.089205271,0.202217951,0.092442846,0.012050574,0.00854568,,,,,
600,1,0.013891869,0.010266649,0.005984273,1.83387E-05,3.58115E-05,,,,,
601,1,0.01785375,0.021446778,0.000275991,0.000448202,7.61708E-08,,,,,
602,1,0.021022572,0.030129901,0.005024071,0.000630303,2.52413E-05,,,,,
603,1,0.021899318,0.015740448,0.010454124,2.79452E-05,0.000109289,,,,,
604,1,0.012366271,0.026174229,0.011817794,0.000206107,0.00013966,,,,,
605,1,0.009190847,0.024502655,0.014089462,0.000108435,0.000198513,,,,,
606,1,0.01887501,0.02769233,0.005253342,0.000503508,2.75976E-05,,,,,
607,1,0.01247932,0.025523848,0.011027029,0.000210158,0.000121595,,,,,
608,1,0.058787378,0.179497935,0.107495769,0.005184312,0.01155534,,,,,
609,1,0.078115809,0.158230701,0.062226489,0.009216809,0.003872136,,,,,
610,1,0.044184936,0.129450919,0.075582066,0.002901853,0.005712649,,,,,
611,1,0.01479091,0.041489086,0.024121733,0.000301625,0.000581858,,,,,
612,1,0.013463687,0.034065441,0.018346234,0.000247093,0.000336584,,,,,
613,1,0.014249211,0.03540666,0.018711989,0.000278712,0.000350139,,,,,
614,1,0.011924183,0.025881593,0.012074143,0.000190646,0.000145785,,,,,
615,1,0.015367221,0.053907262,0.035824247,0.000326995,0.001283377,,,,,
616,1,0.038082494,0.136972581,0.09068174,0.002142842,0.008223178,,,,,
617,1,0.018388401,0.07263132,0.050796603,0.000476755,0.002580295,,,,,
618,1,0.036154565,0.100409408,0.056512669,0.001926924,0.003193682,,,,,
619,1,0.331264508,0.857666188,0.447301922,0.16839883,0.200079009,,,,,
620,1,0.122331139,0.40204776,0.251136951,0.022774072,0.063069768,,,,,
621,1,0.130136991,0.527422203,0.366818088,0.025793682,0.13455551,,,,,
622,1,0.083132983,0.258972526,0.156737988,0.010451901,0.024566797,,,,,
623,1,0.023256133,0.07678667,0.048907204,0.000777265,0.002391915,,,,,
624,1,0.022972309,0.048809001,0.021281987,0.000757736,0.000452923,,,,,
625,1,0.117386889,0.276193799,0.13142276,0.020958654,0.017271942,,,,,
626,1,0.031380202,0.090931862,0.052963927,0.001441564,0.002805178,,,,,
627,1,0.024145803,0.057724446,0.028740188,0.000840087,0.000825998,,,,,
628,1,0.058221365,0.15593889,0.084639599,0.005083589,0.007163862,,,,,
629,1,0.010846942,0.043439093,0.030969361,0.000155494,0.000959101,,,,,
